entry_id,period,effective_date,posting_date,debit_account,credit_account,amount_minor,amount,memo,vendor,customer,source_document_id,transaction_id,entry_type,category
JE-HAP-2026-07-4107,2026-07,2026-07-26,2026-07-26,6000-Operating,1000-Cash,12143,121.43,usage overage block 2026-07,Notion Labs,,HAP-2026-07-4107,HAP-2026-07-4107,historical_ap,volume_opex
JE-HAP-2026-07-4108,2026-07,2026-07-26,2026-07-26,6000-Operating,1000-Cash,1800154,18001.54,premium support 2026-07,Zoom Video,,HAP-2026-07-4108,HAP-2026-07-4108,historical_ap,volume_opex
JE-HAP-2026-07-4109,2026-07,2026-07-26,2026-07-26,6000-Operating,1000-Cash,4015,40.15,warehouse consumables 2026-07,Helios Hardware Supply,,HAP-2026-07-4109,HAP-2026-07-4109,historical_ap,volume_opex
JE-HAP-2026-07-4110,2026-07,2026-07-26,2026-07-26,6000-Operating,1000-Cash,3776,37.76,security monitoring hosts 2026-07,ADP,,HAP-2026-07-4110,HAP-2026-07-4110,historical_ap,volume_opex
JE-HAP-2026-07-4111,2026-07,2026-07-26,2026-07-26,6000-Operating,1000-Cash,7687,76.87,usage overage block 2026-07,CleanRoom Janitorial,,HAP-2026-07-4111,HAP-2026-07-4111,historical_ap,volume_opex
JE-HAP-2026-07-4112,2026-07,2026-07-26,2026-07-26,6000-Operating,1000-Cash,1260198,12601.98,premium support 2026-07,Adyen NV,,HAP-2026-07-4112,HAP-2026-07-4112,historical_ap,volume_opex
JE-HAP-2026-07-4113,2026-07,2026-07-26,2026-07-26,6000-Operating,1000-Cash,34859,348.59,warehouse consumables 2026-07,Carta,,HAP-2026-07-4113,HAP-2026-07-4113,historical_ap,volume_opex
JE-HAP-2026-07-4114,2026-07,2026-07-26,2026-07-26,6000-Operating,1000-Cash,13420,134.2,security monitoring hosts 2026-07,Northwood Supply,,HAP-2026-07-4114,HAP-2026-07-4114,historical_ap,volume_opex
JE-HAP-2026-07-4115,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,360231,3602.31,premium support 2026-07,Staples Business Advantage,,HAP-2026-07-4115,HAP-2026-07-4115,historical_ap,volume_opex
JE-HAP-2026-07-4116,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,15642,156.42,warehouse consumables 2026-07,Comcast Business,,HAP-2026-07-4116,HAP-2026-07-4116,historical_ap,volume_opex
JE-HAP-2026-07-4117,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,7200,72.0,security monitoring hosts 2026-07,HubSpot,,HAP-2026-07-4117,HAP-2026-07-4117,historical_ap,volume_opex
JE-HAP-2026-07-4118,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,12011,120.11,usage overage block 2026-07,Palo Alto Networks,,HAP-2026-07-4118,HAP-2026-07-4118,historical_ap,volume_opex
JE-HAP-2026-07-4119,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,1800022,18000.22,premium support 2026-07,Vanta,,HAP-2026-07-4119,HAP-2026-07-4119,historical_ap,volume_opex
JE-HAP-2026-07-4120,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,3883,38.83,warehouse consumables 2026-07,Teak Partners,,HAP-2026-07-4120,HAP-2026-07-4120,historical_ap,volume_opex
JE-HAP-2026-07-4121,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,3644,36.44,security monitoring hosts 2026-07,Harbor Studio,,HAP-2026-07-4121,HAP-2026-07-4121,historical_ap,volume_opex
JE-HAP-2026-07-4122,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,7555,75.55,usage overage block 2026-07,Timber Supply,,HAP-2026-07-4122,HAP-2026-07-4122,historical_ap,volume_opex
JE-HAP-2026-07-4123,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,1260066,12600.66,premium support 2026-07,Ginkgo Components,,HAP-2026-07-4123,HAP-2026-07-4123,historical_ap,volume_opex
JE-HAP-2026-07-4124,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,34727,347.27,warehouse consumables 2026-07,Teak Systems,,HAP-2026-07-4124,HAP-2026-07-4124,historical_ap,volume_opex
JE-HAP-2026-07-4125,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,13288,132.88,security monitoring hosts 2026-07,Harbor Partners,,HAP-2026-07-4125,HAP-2026-07-4125,historical_ap,volume_opex
JE-HAP-2026-07-4126,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,3099,30.99,usage overage block 2026-07,Timber Studio,,HAP-2026-07-4126,HAP-2026-07-4126,historical_ap,volume_opex
JE-HAP-2026-07-4127,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,720110,7201.1,premium support 2026-07,Ginkgo Supply,,HAP-2026-07-4127,HAP-2026-07-4127,historical_ap,volume_opex
JE-HAP-2026-07-4128,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,23221,232.21,warehouse consumables 2026-07,Teak Components,,HAP-2026-07-4128,HAP-2026-07-4128,historical_ap,volume_opex
JE-HAP-2026-07-4129,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,9732,97.32,security monitoring hosts 2026-07,Harbor Systems,,HAP-2026-07-4129,HAP-2026-07-4129,historical_ap,volume_opex
JE-HAP-2026-07-4130,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,15143,151.43,usage overage block 2026-07,Timber Partners,,HAP-2026-07-4130,HAP-2026-07-4130,historical_ap,volume_opex
JE-HAP-2026-07-4131,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,180154,1801.54,premium support 2026-07,Ginkgo Studio,,HAP-2026-07-4131,HAP-2026-07-4131,historical_ap,volume_opex
JE-HAP-2026-07-4132,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,11715,117.15,warehouse consumables 2026-07,Teak Supply,,HAP-2026-07-4132,HAP-2026-07-4132,historical_ap,volume_opex
JE-HAP-2026-07-4133,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,6176,61.76,security monitoring hosts 2026-07,Harbor Components,,HAP-2026-07-4133,HAP-2026-07-4133,historical_ap,volume_opex
JE-HAP-2026-07-4134,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,10687,106.87,usage overage block 2026-07,Timber Systems,,HAP-2026-07-4134,HAP-2026-07-4134,historical_ap,volume_opex
JE-HAP-2026-07-4135,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,1620198,16201.98,premium support 2026-07,Ginkgo Partners,,HAP-2026-07-4135,HAP-2026-07-4135,historical_ap,volume_opex
JE-HAP-2026-07-4136,2026-07,2026-07-27,2026-07-27,6000-Operating,1000-Cash,42559,425.59,warehouse consumables 2026-07,Teak Studio,,HAP-2026-07-4136,HAP-2026-07-4136,historical_ap,volume_opex
JE-HAP-2026-07-4137,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,3220,32.2,usage overage block 2026-07,Northwood Systems,,HAP-2026-07-4137,HAP-2026-07-4137,historical_ap,volume_opex
JE-HAP-2026-07-4138,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,720231,7202.31,premium support 2026-07,Beacon Partners,,HAP-2026-07-4138,HAP-2026-07-4138,historical_ap,volume_opex
JE-HAP-2026-07-4139,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,23342,233.42,warehouse consumables 2026-07,Nimbus Studio,,HAP-2026-07-4139,HAP-2026-07-4139,historical_ap,volume_opex
JE-HAP-2026-07-4140,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,9600,96.0,security monitoring hosts 2026-07,Alder Supply,,HAP-2026-07-4140,HAP-2026-07-4140,historical_ap,volume_opex
JE-HAP-2026-07-4141,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,15011,150.11,usage overage block 2026-07,Northwood Components,,HAP-2026-07-4141,HAP-2026-07-4141,historical_ap,volume_opex
JE-HAP-2026-07-4142,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,180022,1800.22,premium support 2026-07,Beacon Systems,,HAP-2026-07-4142,HAP-2026-07-4142,historical_ap,volume_opex
JE-HAP-2026-07-4143,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,11583,115.83,warehouse consumables 2026-07,Nimbus Partners,,HAP-2026-07-4143,HAP-2026-07-4143,historical_ap,volume_opex
JE-HAP-2026-07-4144,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,6044,60.44,security monitoring hosts 2026-07,Alder Studio,,HAP-2026-07-4144,HAP-2026-07-4144,historical_ap,volume_opex
JE-HAP-2026-07-4145,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,10555,105.55,usage overage block 2026-07,Northwood Supply,,HAP-2026-07-4145,HAP-2026-07-4145,historical_ap,volume_opex
JE-HAP-2026-07-4146,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,1620066,16200.66,premium support 2026-07,Beacon Components,,HAP-2026-07-4146,HAP-2026-07-4146,historical_ap,volume_opex
JE-HAP-2026-07-4147,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,42427,424.27,warehouse consumables 2026-07,Nimbus Systems,,HAP-2026-07-4147,HAP-2026-07-4147,historical_ap,volume_opex
JE-HAP-2026-07-4148,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,2488,24.88,security monitoring hosts 2026-07,Alder Partners,,HAP-2026-07-4148,HAP-2026-07-4148,historical_ap,volume_opex
JE-HAP-2026-07-4149,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,6099,60.99,usage overage block 2026-07,Northwood Studio,,HAP-2026-07-4149,HAP-2026-07-4149,historical_ap,volume_opex
JE-HAP-2026-07-4150,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,1080110,10801.1,premium support 2026-07,Beacon Supply,,HAP-2026-07-4150,HAP-2026-07-4150,historical_ap,volume_opex
JE-HAP-2026-07-4151,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,30921,309.21,warehouse consumables 2026-07,Nimbus Components,,HAP-2026-07-4151,HAP-2026-07-4151,historical_ap,volume_opex
JE-HAP-2026-07-4152,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,12132,121.32,security monitoring hosts 2026-07,Alder Systems,,HAP-2026-07-4152,HAP-2026-07-4152,historical_ap,volume_opex
JE-HAP-2026-07-4153,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,1643,16.43,usage overage block 2026-07,Northwood Partners,,HAP-2026-07-4153,HAP-2026-07-4153,historical_ap,volume_opex
JE-HAP-2026-07-4154,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,540154,5401.54,premium support 2026-07,Beacon Studio,,HAP-2026-07-4154,HAP-2026-07-4154,historical_ap,volume_opex
JE-HAP-2026-07-4155,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,19415,194.15,warehouse consumables 2026-07,Nimbus Supply,,HAP-2026-07-4155,HAP-2026-07-4155,historical_ap,volume_opex
JE-HAP-2026-07-4156,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,8576,85.76,security monitoring hosts 2026-07,Alder Components,,HAP-2026-07-4156,HAP-2026-07-4156,historical_ap,volume_opex
JE-HAP-2026-07-4157,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,13687,136.87,usage overage block 2026-07,Northwood Systems,,HAP-2026-07-4157,HAP-2026-07-4157,historical_ap,volume_opex
JE-HAP-2026-07-4158,2026-07,2026-07-28,2026-07-28,6000-Operating,1000-Cash,1980198,19801.98,premium support 2026-07,Beacon Partners,,HAP-2026-07-4158,HAP-2026-07-4158,historical_ap,volume_opex
JE-HAP-2026-07-4159,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,2609,26.09,security monitoring hosts 2026-07,Teak Components,,HAP-2026-07-4159,HAP-2026-07-4159,historical_ap,volume_opex
JE-HAP-2026-07-4160,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,6220,62.2,usage overage block 2026-07,Harbor Systems,,HAP-2026-07-4160,HAP-2026-07-4160,historical_ap,volume_opex
JE-HAP-2026-07-4161,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,1080231,10802.31,premium support 2026-07,Timber Partners,,HAP-2026-07-4161,HAP-2026-07-4161,historical_ap,volume_opex
JE-HAP-2026-07-4162,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,31042,310.42,warehouse consumables 2026-07,Ginkgo Studio,,HAP-2026-07-4162,HAP-2026-07-4162,historical_ap,volume_opex
JE-HAP-2026-07-4163,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,12000,120.0,security monitoring hosts 2026-07,Teak Supply,,HAP-2026-07-4163,HAP-2026-07-4163,historical_ap,volume_opex
JE-HAP-2026-07-4164,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,1511,15.11,usage overage block 2026-07,Harbor Components,,HAP-2026-07-4164,HAP-2026-07-4164,historical_ap,volume_opex
JE-HAP-2026-07-4165,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,540022,5400.22,premium support 2026-07,Timber Systems,,HAP-2026-07-4165,HAP-2026-07-4165,historical_ap,volume_opex
JE-HAP-2026-07-4166,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,19283,192.83,warehouse consumables 2026-07,Ginkgo Partners,,HAP-2026-07-4166,HAP-2026-07-4166,historical_ap,volume_opex
JE-HAP-2026-07-4167,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,8444,84.44,security monitoring hosts 2026-07,Teak Studio,,HAP-2026-07-4167,HAP-2026-07-4167,historical_ap,volume_opex
JE-HAP-2026-07-4168,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,13555,135.55,usage overage block 2026-07,Harbor Supply,,HAP-2026-07-4168,HAP-2026-07-4168,historical_ap,volume_opex
JE-HAP-2026-07-4169,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,1980066,19800.66,premium support 2026-07,Timber Components,,HAP-2026-07-4169,HAP-2026-07-4169,historical_ap,volume_opex
JE-HAP-2026-07-4170,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,7777,77.77,warehouse consumables 2026-07,Ginkgo Systems,,HAP-2026-07-4170,HAP-2026-07-4170,historical_ap,volume_opex
JE-HAP-2026-07-4171,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,4888,48.88,security monitoring hosts 2026-07,Teak Partners,,HAP-2026-07-4171,HAP-2026-07-4171,historical_ap,volume_opex
JE-HAP-2026-07-4172,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,9099,90.99,usage overage block 2026-07,Harbor Studio,,HAP-2026-07-4172,HAP-2026-07-4172,historical_ap,volume_opex
JE-HAP-2026-07-4173,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,1440110,14401.1,premium support 2026-07,Timber Supply,,HAP-2026-07-4173,HAP-2026-07-4173,historical_ap,volume_opex
JE-HAP-2026-07-4174,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,38621,386.21,warehouse consumables 2026-07,Ginkgo Components,,HAP-2026-07-4174,HAP-2026-07-4174,historical_ap,volume_opex
JE-HAP-2026-07-4175,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,1332,13.32,security monitoring hosts 2026-07,Teak Systems,,HAP-2026-07-4175,HAP-2026-07-4175,historical_ap,volume_opex
JE-HAP-2026-07-4176,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,4643,46.43,usage overage block 2026-07,Harbor Partners,,HAP-2026-07-4176,HAP-2026-07-4176,historical_ap,volume_opex
JE-HAP-2026-07-4177,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,900154,9001.54,premium support 2026-07,Timber Studio,,HAP-2026-07-4177,HAP-2026-07-4177,historical_ap,volume_opex
JE-HAP-2026-07-4178,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,27115,271.15,warehouse consumables 2026-07,Ginkgo Supply,,HAP-2026-07-4178,HAP-2026-07-4178,historical_ap,volume_opex
JE-HAP-2026-07-4179,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,10976,109.76,security monitoring hosts 2026-07,Teak Components,,HAP-2026-07-4179,HAP-2026-07-4179,historical_ap,volume_opex
JE-HAP-2026-07-4180,2026-07,2026-07-29,2026-07-29,6000-Operating,1000-Cash,16687,166.87,usage overage block 2026-07,Harbor Systems,,HAP-2026-07-4180,HAP-2026-07-4180,historical_ap,volume_opex
JE-HAP-2026-07-4181,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,7898,78.98,warehouse consumables 2026-07,Beacon Supply,,HAP-2026-07-4181,HAP-2026-07-4181,historical_ap,volume_opex
JE-HAP-2026-07-4182,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,5009,50.09,security monitoring hosts 2026-07,Nimbus Components,,HAP-2026-07-4182,HAP-2026-07-4182,historical_ap,volume_opex
JE-HAP-2026-07-4183,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,9220,92.2,usage overage block 2026-07,Alder Systems,,HAP-2026-07-4183,HAP-2026-07-4183,historical_ap,volume_opex
JE-HAP-2026-07-4184,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,1440231,14402.31,premium support 2026-07,Northwood Partners,,HAP-2026-07-4184,HAP-2026-07-4184,historical_ap,volume_opex
JE-HAP-2026-07-4185,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,38742,387.42,warehouse consumables 2026-07,Beacon Studio,,HAP-2026-07-4185,HAP-2026-07-4185,historical_ap,volume_opex
JE-HAP-2026-07-4186,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,1200,12.0,security monitoring hosts 2026-07,Nimbus Supply,,HAP-2026-07-4186,HAP-2026-07-4186,historical_ap,volume_opex
JE-HAP-2026-07-4187,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,4511,45.11,usage overage block 2026-07,Alder Components,,HAP-2026-07-4187,HAP-2026-07-4187,historical_ap,volume_opex
JE-HAP-2026-07-4188,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,900022,9000.22,premium support 2026-07,Northwood Systems,,HAP-2026-07-4188,HAP-2026-07-4188,historical_ap,volume_opex
JE-HAP-2026-07-4189,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,26983,269.83,warehouse consumables 2026-07,Beacon Partners,,HAP-2026-07-4189,HAP-2026-07-4189,historical_ap,volume_opex
JE-HAP-2026-07-4190,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,10844,108.44,security monitoring hosts 2026-07,Nimbus Studio,,HAP-2026-07-4190,HAP-2026-07-4190,historical_ap,volume_opex
JE-HAP-2026-07-4191,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,16555,165.55,usage overage block 2026-07,Alder Supply,,HAP-2026-07-4191,HAP-2026-07-4191,historical_ap,volume_opex
JE-HAP-2026-07-4192,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,360066,3600.66,premium support 2026-07,Northwood Components,,HAP-2026-07-4192,HAP-2026-07-4192,historical_ap,volume_opex
JE-HAP-2026-07-4193,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,15477,154.77,warehouse consumables 2026-07,Beacon Systems,,HAP-2026-07-4193,HAP-2026-07-4193,historical_ap,volume_opex
JE-HAP-2026-07-4194,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,7288,72.88,security monitoring hosts 2026-07,Nimbus Partners,,HAP-2026-07-4194,HAP-2026-07-4194,historical_ap,volume_opex
JE-HAP-2026-07-4195,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,12099,120.99,usage overage block 2026-07,Alder Studio,,HAP-2026-07-4195,HAP-2026-07-4195,historical_ap,volume_opex
JE-HAP-2026-07-4196,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,1800110,18001.1,premium support 2026-07,Northwood Supply,,HAP-2026-07-4196,HAP-2026-07-4196,historical_ap,volume_opex
JE-HAP-2026-07-4197,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,3971,39.71,warehouse consumables 2026-07,Beacon Components,,HAP-2026-07-4197,HAP-2026-07-4197,historical_ap,volume_opex
JE-HAP-2026-07-4198,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,3732,37.32,security monitoring hosts 2026-07,Nimbus Systems,,HAP-2026-07-4198,HAP-2026-07-4198,historical_ap,volume_opex
JE-HAP-2026-07-4199,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,7643,76.43,usage overage block 2026-07,Alder Partners,,HAP-2026-07-4199,HAP-2026-07-4199,historical_ap,volume_opex
JE-HAP-2026-07-4200,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,1260154,12601.54,premium support 2026-07,Northwood Studio,,HAP-2026-07-4200,HAP-2026-07-4200,historical_ap,volume_opex
JE-HAP-2026-07-4201,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,34815,348.15,warehouse consumables 2026-07,Beacon Supply,,HAP-2026-07-4201,HAP-2026-07-4201,historical_ap,volume_opex
JE-HAP-2026-07-4202,2026-07,2026-07-30,2026-07-30,6000-Operating,1000-Cash,13376,133.76,security monitoring hosts 2026-07,Nimbus Components,,HAP-2026-07-4202,HAP-2026-07-4202,historical_ap,volume_opex
JE-HAP-2026-07-4203,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,360187,3601.87,premium support 2026-07,Harbor Studio,,HAP-2026-07-4203,HAP-2026-07-4203,historical_ap,volume_opex
JE-HAP-2026-07-4204,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,15598,155.98,warehouse consumables 2026-07,Timber Supply,,HAP-2026-07-4204,HAP-2026-07-4204,historical_ap,volume_opex
JE-HAP-2026-07-4205,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,7409,74.09,security monitoring hosts 2026-07,Ginkgo Components,,HAP-2026-07-4205,HAP-2026-07-4205,historical_ap,volume_opex
JE-HAP-2026-07-4206,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,12220,122.2,usage overage block 2026-07,Teak Systems,,HAP-2026-07-4206,HAP-2026-07-4206,historical_ap,volume_opex
JE-HAP-2026-07-4207,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,1800231,18002.31,premium support 2026-07,Harbor Partners,,HAP-2026-07-4207,HAP-2026-07-4207,historical_ap,volume_opex
JE-HAP-2026-07-4208,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,4092,40.92,warehouse consumables 2026-07,Timber Studio,,HAP-2026-07-4208,HAP-2026-07-4208,historical_ap,volume_opex
JE-HAP-2026-07-4209,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,3600,36.0,security monitoring hosts 2026-07,Ginkgo Supply,,HAP-2026-07-4209,HAP-2026-07-4209,historical_ap,volume_opex
JE-HAP-2026-07-4210,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,7511,75.11,usage overage block 2026-07,Acme Supplies LLC,,HAP-2026-07-4210,HAP-2026-07-4210,historical_ap,volume_opex
JE-HAP-2026-07-4211,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,1260022,12600.22,premium support 2026-07,Office Depot,,HAP-2026-07-4211,HAP-2026-07-4211,historical_ap,volume_opex
JE-HAP-2026-07-4212,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,34683,346.83,warehouse consumables 2026-07,Figma,,HAP-2026-07-4212,HAP-2026-07-4212,historical_ap,volume_opex
JE-HAP-2026-07-4213,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,13244,132.44,security monitoring hosts 2026-07,Cambridge Properties,,HAP-2026-07-4213,HAP-2026-07-4213,historical_ap,volume_opex
JE-HAP-2026-07-4214,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,3055,30.55,usage overage block 2026-07,GitHub,,HAP-2026-07-4214,HAP-2026-07-4214,historical_ap,volume_opex
JE-HAP-2026-07-4215,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,720066,7200.66,premium support 2026-07,Misc Supplies,,HAP-2026-07-4215,HAP-2026-07-4215,historical_ap,volume_opex
JE-HAP-2026-07-4216,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,23177,231.77,warehouse consumables 2026-07,Okta,,HAP-2026-07-4216,HAP-2026-07-4216,historical_ap,volume_opex
